RegNo,Name,Gender,Department,CGPA,Email,Contact
20182147,Mickey Wong,Female,EIE,5.97,MickeyWong@hotmail.com,9986837006
20182148,Sharon Holmes,Female,Mechanical,5.07,SharonHolmes@yahoo.co.in,9986460595
20182149,Robert Hyatt,Female,Mechanical,7.36,RobertHyatt@hotmail.com,9986543986
20182150,Gregory Teets,Male,CSE,6.78,GregoryTeets@yahoo.co.in,9986175043
20182151,Harold Mathews,Male,EEE,7.51,HaroldMathews@rediffmail.com,9986372053
20182152,Kala Johnson,Female,Civil,9.7,KalaJohnson@yahoo.co.in,9986155515
20182153,Kim Chelton,Male,Civil,7.63,KimChelton@gmail.com,9986801190
20182154,Janice Mercier,Female,EIE,9.14,JaniceMercier@yahoo.co.in,9986114681
20182155,Lakesha Morse,Female,EEE,9.61,LakeshaMorse@rediffmail.com,9986448932
20182156,Sylvester Heckert,Female,Mechanical,6.57,SylvesterHeckert@yahoo.co.in,9986785595
20182157,Paulette Wray,Female,Civil,7.34,PauletteWray@hotmail.com,9986966427
20182158,Judith Feuer,Female,ECE,6.75,JudithFeuer@hotmail.com,9986226783
20182159,Barbara Oxendine,Female,CSE,6.71,BarbaraOxendine@yahoo.co.in,9986643270
20182160,Eleanor Wyatt,Female,EEE,6.57,EleanorWyatt@yahoo.co.in,9986942750
20182161,Sheila Baim,Male,EIE,6.88,SheilaBaim@gmail.com,9986666757
20182162,Annette Zombory,Female,EIE,5.01,AnnetteZombory@hotmail.com,9986312542
20182163,Amy Brackman,Female,EIE,6.72,AmyBrackman@yahoo.co.in,9986289047
20182164,Myrtle Trujillo,Female,CSE,6.41,MyrtleTrujillo@rediffmail.com,9986937454
20182165,Ned Carter,Female,Mechanical,7.18,NedCarter@gmail.com,9986355348
20182166,Karina Weddle,Male,EIE,9.08,KarinaWeddle@rediffmail.com,9986926409
20182167,Lisa France,Male,EIE,7.25,LisaFrance@rediffmail.com,9986617576
20182168,Doris Grant,Male,ECE,6.77,DorisGrant@gmail.com,9986569025
20182169,Mark Kennedy,Male,ECE,6.68,MarkKennedy@hotmail.com,9986193316
20182170,Moira Armstrong,Female,EIE,8.46,MoiraArmstrong@yahoo.co.in,9986196816
20182171,Blanca Dixon,Male,EEE,5.77,BlancaDixon@hotmail.com,9986995236
20182172,Estella Grimes,Female,CSE,9.83,EstellaGrimes@hotmail.com,9986180444
20182173,Willie Carlson,Male,ECE,6.26,WillieCarlson@hotmail.com,9986668878
20182174,Robert Hurst,Male,ECE,8.42,RobertHurst@rediffmail.com,9986213029
20182175,Juan Farrar,Male,CSE,9.06,JuanFarrar@yahoo.co.in,9986531878
20182176,Bryan Nelson,Male,CSE,10.0,BryanNelson@gmail.com,9986807086
20182177,Jerry Eckel,Male,Civil,8.74,JerryEckel@yahoo.co.in,9986831853
20182178,Hugh Rodriguez,Female,Mechanical,5.8,HughRodriguez@yahoo.co.in,9986586942
20182179,Teri Harrington,Female,EIE,9.15,TeriHarrington@rediffmail.com,9986216646
20182180,Cheri Ferguson,Male,CSE,7.39,CheriFerguson@hotmail.com,9986013300
20182181,Sandra Ruff,Male,ECE,6.46,SandraRuff@gmail.com,9986202624
20182182,Erin Silsby,Male,EEE,5.75,ErinSilsby@rediffmail.com,9986448151
20182183,Larry Wyrick,Female,Civil,5.62,LarryWyrick@rediffmail.com,9986361837
20182184,Betty Cox,Male,Civil,8.38,BettyCox@yahoo.co.in,9986342609
20182185,Sarah Anderson,Male,EEE,6.58,SarahAnderson@rediffmail.com,9986831913
20182186,Daisy Cueto,Male,Civil,5.84,DaisyCueto@hotmail.com,9986754007
20182187,Erik Harris,Male,EEE,9.66,ErikHarris@hotmail.com,9986513262
20182188,Bridget Hardy,Male,EIE,7.39,BridgetHardy@gmail.com,9986411102
20182189,Byron Madril,Male,Civil,9.32,ByronMadril@hotmail.com,9986110591
20182190,Robert Allen,Male,Civil,8.93,RobertAllen@gmail.com,9986596816
20182191,Bonnie Washington,Female,Civil,7.37,BonnieWashington@rediffmail.com,9986786316
20182192,Maria Cornell,Female,CSE,9.69,MariaCornell@gmail.com,9986928487
20182193,Sonny Samuel,Female,EEE,9.67,SonnySamuel@gmail.com,9986315893
20182194,Cindy Robbins,Female,EIE,8.93,CindyRobbins@hotmail.com,9986603412
20182195,Robert Santiago,Female,Mechanical,9.07,RobertSantiago@yahoo.co.in,9986941508
20182196,Jodi Rossano,Female,Mechanical,5.22,JodiRossano@hotmail.com,9986192147
20182197,Doris Royer,Male,Civil,5.2,DorisRoyer@rediffmail.com,9986140605
20182198,Rickey Hilton,Male,Mechanical,7.66,RickeyHilton@rediffmail.com,9986195499
20182199,Felix Leonard,Female,Civil,7.85,FelixLeonard@hotmail.com,9986318252
20182200,Adam Herring,Female,EIE,9.57,AdamHerring@yahoo.co.in,9986567562
20182201,Esther Hill,Female,Civil,7.7,EstherHill@gmail.com,9986999978
20182202,Robert Johnson,Male,CSE,8.78,RobertJohnson@yahoo.co.in,9986634515
20182203,Cody Fisher,Female,EIE,6.11,CodyFisher@gmail.com,9986609133
20182204,Kirk Bailey,Male,EEE,9.31,KirkBailey@yahoo.co.in,9986442679
20182205,Edward Shuffler,Female,EIE,8.84,EdwardShuffler@rediffmail.com,9986847278
20182206,Lucille Jones,Female,EIE,5.45,LucilleJones@hotmail.com,9986045329
20182207,Velma Bianco,Male,Civil,5.45,VelmaBianco@gmail.com,9986185981
20182208,Thalia Pittman,Male,Civil,6.24,ThaliaPittman@yahoo.co.in,9986091339
20182209,Jenny Allen,Female,ECE,8.88,JennyAllen@rediffmail.com,9986043502
20182210,William Ager,Female,EIE,5.33,WilliamAger@hotmail.com,9986344086
20182211,Steven Davis,Male,Mechanical,7.5,StevenDavis@hotmail.com,9986666962
20182212,Louie Francis,Male,CSE,8.43,LouieFrancis@hotmail.com,9986388065
20182213,Stella Troche,Female,EEE,5.46,StellaTroche@rediffmail.com,9986416496
20182214,Timothy England,Female,ECE,5.08,TimothyEngland@hotmail.com,9986507505
20182215,Marguerite Rabon,Male,CSE,8.59,MargueriteRabon@hotmail.com,9986763830
20182216,Norma Thomas,Male,ECE,6.81,NormaThomas@hotmail.com,9986408585
20182217,Kevin Barcenas,Male,Civil,5.81,KevinBarcenas@gmail.com,9986709536
20182218,Maggie Medina,Male,ECE,9.72,MaggieMedina@yahoo.co.in,9986946054
20182219,Sonya Bednarz,Male,EIE,5.11,SonyaBednarz@hotmail.com,9986633236
20182220,Toya Mendoza,Male,EIE,8.85,ToyaMendoza@hotmail.com,9986920460
20182221,Robert Ealand,Female,EEE,6.53,RobertEaland@yahoo.co.in,9986761874
20182222,Kathy Dollyhigh,Female,Civil,9.54,KathyDollyhigh@rediffmail.com,9986959192
20182223,Sally Olson,Female,CSE,8.98,SallyOlson@yahoo.co.in,9986308160
20182224,Dan Grate,Female,EIE,7.37,DanGrate@yahoo.co.in,9986781125
20182225,Patrick Lamontagne,Male,EEE,5.39,PatrickLamontagne@yahoo.co.in,9986269322
20182226,Maryann Metcalf,Male,EEE,8.33,MaryannMetcalf@gmail.com,9986395687
20182227,Maria Lowe,Female,EEE,5.25,MariaLowe@yahoo.co.in,9986477112
20182228,Bessie Gaudreau,Male,Civil,6.95,BessieGaudreau@gmail.com,9986160540
20182229,Jerry Hawkins,Male,Civil,9.67,JerryHawkins@hotmail.com,9986979079
20182230,Margarita Anderson,Female,Civil,5.8,MargaritaAnderson@gmail.com,9986741617
20182231,David Garcia,Female,Civil,9.43,DavidGarcia@yahoo.co.in,9986762127
20182232,Danny Schmidt,Female,EIE,9.72,DannySchmidt@gmail.com,9986607051
20182233,Terry Baker,Female,Mechanical,5.93,TerryBaker@yahoo.co.in,9986911210
20182234,Ronnie Belanger,Female,ECE,8.64,RonnieBelanger@yahoo.co.in,9986918216
20182235,Ronnie Nolte,Female,Civil,5.62,RonnieNolte@gmail.com,9986157304
20182236,Stephen Jimmerson,Male,EIE,6.41,StephenJimmerson@rediffmail.com,9986185729
20182237,Johnny Carlton,Female,EEE,7.09,JohnnyCarlton@hotmail.com,9986177250
20182238,Emery Wheaton,Male,Civil,6.34,EmeryWheaton@yahoo.co.in,9986711280
20182239,Denise Nichols,Male,CSE,7.2,DeniseNichols@gmail.com,9986247532
20182240,Lee Emme,Male,EEE,7.93,LeeEmme@yahoo.co.in,9986802159
20182241,Nick Mack,Male,EEE,6.58,NickMack@yahoo.co.in,9986259190
20182242,Barbara Gale,Female,EEE,7.71,BarbaraGale@hotmail.com,9986693518
20182243,Wendy Turner,Male,Civil,8.17,WendyTurner@gmail.com,9986745434
20182244,Edward Dorsey,Male,ECE,9.15,EdwardDorsey@yahoo.co.in,9986428579
20182245,Kathy Hassell,Male,ECE,5.25,KathyHassell@hotmail.com,9986680738
20182246,Marion Adams,Female,CSE,8.47,MarionAdams@rediffmail.com,9986706008
20182247,Edward Webb,Female,ECE,8.79,EdwardWebb@yahoo.co.in,9986830450
20182248,James Logan,Male,ECE,9.75,JamesLogan@rediffmail.com,9986437687
20182249,Cheryl Tackett,Female,ECE,9.97,CherylTackett@gmail.com,9986972361
20182250,Barbara Goad,Female,CSE,9.5,BarbaraGoad@hotmail.com,9986040761
20182251,Patricia Graham,Female,EEE,8.51,PatriciaGraham@gmail.com,9986039328
20182252,Marc Pless,Male,Mechanical,5.91,MarcPless@gmail.com,9986587136
20182253,Faye Ford,Male,Civil,7.57,FayeFord@yahoo.co.in,9986365648
20182254,Frederick Waggoner,Female,EIE,8.33,FrederickWaggoner@rediffmail.com,9986287425
20182255,Seth Slonaker,Female,CSE,5.32,SethSlonaker@gmail.com,9986886680
20182256,Kenneth Johnson,Female,CSE,5.38,KennethJohnson@yahoo.co.in,9986018185
20182257,John Winesett,Female,ECE,6.98,JohnWinesett@yahoo.co.in,9986829609
20182258,Russell Sadler,Female,EIE,6.71,RussellSadler@hotmail.com,9986179986
20182259,Nicole Lawrence,Female,EIE,8.06,NicoleLawrence@hotmail.com,9986297683
20182260,Susan Wafer,Male,EEE,6.04,SusanWafer@rediffmail.com,9986205498
20182261,Patrina Knowlton,Female,CSE,7.92,PatrinaKnowlton@rediffmail.com,9986826124
20182262,Nick Gentry,Male,ECE,5.89,NickGentry@gmail.com,9986644753
20182263,Cesar Keeney,Female,ECE,6.39,CesarKeeney@yahoo.co.in,9986249898
20182264,Delores Beggs,Male,EEE,8.85,DeloresBeggs@gmail.com,9986216675
20182265,Jesse Munoz,Female,EEE,5.68,JesseMunoz@yahoo.co.in,9986912874
20182266,Elizabeth Palley,Female,Mechanical,8.55,ElizabethPalley@gmail.com,9986982339
20182267,Sherri Gonzales,Male,Civil,8.83,SherriGonzales@rediffmail.com,9986533604
20182268,Brandon Olague,Female,EIE,7.3,BrandonOlague@hotmail.com,9986817699
20182269,Jamie Wells,Male,EIE,7.96,JamieWells@gmail.com,9986998128
20182270,Carlos Graybill,Female,ECE,5.97,CarlosGraybill@gmail.com,9986800724
20182271,Michael Sims,Male,EEE,8.72,MichaelSims@hotmail.com,9986319990
20182272,Ollie Daniel,Male,CSE,8.52,OllieDaniel@gmail.com,9986443783
20182273,Belva Mathias,Female,EEE,5.93,BelvaMathias@yahoo.co.in,9986476305
20182274,Dennis Karns,Male,EIE,5.74,DennisKarns@yahoo.co.in,9986320749
20182275,Jeni Logan,Male,ECE,5.14,JeniLogan@gmail.com,9986286111
20182276,David Bond,Female,ECE,6.29,DavidBond@rediffmail.com,9986163358
20182277,Bobby Boutin,Female,EEE,7.47,BobbyBoutin@hotmail.com,9986785184
20182278,Alice Babin,Male,ECE,6.61,AliceBabin@yahoo.co.in,9986572456
20182279,Candi Hunt,Male,EIE,6.97,CandiHunt@rediffmail.com,9986329841
20182280,Shelly Scott,Female,EEE,8.9,ShellyScott@rediffmail.com,9986280545
20182281,Betty Smith,Male,CSE,6.77,BettySmith@yahoo.co.in,9986108445
20182282,John Hansen,Female,Mechanical,5.57,JohnHansen@yahoo.co.in,9986367182
20182283,Morgan Garroutte,Male,CSE,6.9,MorganGarroutte@gmail.com,9986744242
20182284,Kimberly Gore,Male,Mechanical,5.59,KimberlyGore@gmail.com,9986254515
20182285,Katherine Hester,Female,Mechanical,9.9,KatherineHester@hotmail.com,9986678949
20182286,Amy Rupp,Male,CSE,8.78,AmyRupp@gmail.com,9986607620
20182287,Sue Davis,Female,EEE,6.11,SueDavis@yahoo.co.in,9986531772
20182288,Lester Obrien,Female,ECE,8.9,LesterObrien@rediffmail.com,9986120015
20182289,Don Shinn,Female,Civil,7.16,DonShinn@rediffmail.com,9986147223
20182290,Albert Smith,Male,CSE,9.66,AlbertSmith@hotmail.com,9986799219
20182291,Jack Cannon,Female,Civil,8.47,JackCannon@gmail.com,9986156603
20182292,Stephanie Wells,Female,EIE,7.84,StephanieWells@rediffmail.com,9986470896
20182293,Betty Britten,Male,EEE,5.86,BettyBritten@yahoo.co.in,9986166203
20182294,Marshall Todd,Male,ECE,7.99,MarshallTodd@hotmail.com,9986160201
20182295,Lillian Shilkuski,Female,ECE,9.96,LillianShilkuski@hotmail.com,9986639134
20182296,Terry Benson,Male,EEE,9.13,TerryBenson@hotmail.com,9986341507
20182297,Susan Carder,Female,Mechanical,9.54,SusanCarder@hotmail.com,9986552578
20182298,Michael Heflin,Female,EEE,6.65,MichaelHeflin@yahoo.co.in,9986976727
20182299,Kenneth Marin,Male,Mechanical,5.81,KennethMarin@gmail.com,9986439648
20182300,Mildred Ortega,Female,Civil,8.34,MildredOrtega@gmail.com,9986540791
20182301,Gregory Jewett,Female,Mechanical,9.75,GregoryJewett@hotmail.com,9986477088
20182302,Kevin Lowe,Male,EEE,6.45,KevinLowe@rediffmail.com,9986194002
20182303,Jessica Moriarty,Male,Civil,7.54,JessicaMoriarty@hotmail.com,9986530413
20182304,Lucy Gallimore,Female,EEE,7.25,LucyGallimore@gmail.com,9986463916
20182305,Susan Caston,Female,EEE,7.31,SusanCaston@hotmail.com,9986062646
20182306,Vincent Kilpatrick,Female,ECE,6.59,VincentKilpatrick@hotmail.com,9986109530
20182307,Richard Christensen,Female,EIE,8.54,RichardChristensen@yahoo.co.in,9986716555
20182308,Michelle Zirkle,Female,Mechanical,6.58,MichelleZirkle@gmail.com,9986226975
20182309,Leslie Ellison,Female,EEE,8.77,LeslieEllison@rediffmail.com,9986812155
20182310,Bernice Wolfe,Male,EEE,7.01,BerniceWolfe@hotmail.com,9986510202
20182311,Mark Richardson,Male,EIE,5.54,MarkRichardson@yahoo.co.in,9986822578
20182312,Idella Hughes,Male,CSE,7.24,IdellaHughes@rediffmail.com,9986359281
20182313,Kristy Echols,Female,CSE,5.09,KristyEchols@gmail.com,9986510598
20182314,Glenda Dawson,Female,EEE,9.39,GlendaDawson@hotmail.com,9986615821
20182315,Salvatore Castillo,Female,Civil,9.56,SalvatoreCastillo@gmail.com,9986893064
20182316,Stanley Elder,Male,EIE,5.53,StanleyElder@gmail.com,9986658950
20182317,Monique Scott,Male,Mechanical,6.79,MoniqueScott@gmail.com,9986359780
20182318,Jesus Brown,Male,EIE,8.28,JesusBrown@gmail.com,9986240644
20182319,John Joseph,Male,EEE,5.18,JohnJoseph@gmail.com,9986142804
20182320,Margot Banning,Male,EIE,6.87,MargotBanning@hotmail.com,9986862340
20182321,Michael Davis,Female,ECE,6.21,MichaelDavis@gmail.com,9986399919
20182322,Amber Buchner,Male,Civil,8.48,AmberBuchner@rediffmail.com,9986909584
20182323,Dave Pittman,Female,Mechanical,6.47,DavePittman@yahoo.co.in,9986978693
20182324,Richard Briggs,Female,CSE,9.04,RichardBriggs@rediffmail.com,9986178637
20182325,Bradley Nest,Female,CSE,9.16,BradleyNest@yahoo.co.in,9986446264
20182326,Vito Beyer,Female,Mechanical,7.9,VitoBeyer@hotmail.com,9986527057
20182327,Bryan Huskey,Female,EEE,9.31,BryanHuskey@rediffmail.com,9986893918
20182328,Stephen Webster,Female,EIE,9.35,StephenWebster@hotmail.com,9986639055
20182329,Tina Wilkinson,Male,EEE,8.57,TinaWilkinson@yahoo.co.in,9986023407
20182330,Cynthia Kim,Male,Mechanical,6.89,CynthiaKim@rediffmail.com,9986014432
20182331,Robert Mclain,Male,Mechanical,5.68,RobertMclain@hotmail.com,9986492267
20182332,Frank Jones,Female,CSE,8.21,FrankJones@rediffmail.com,9986642428
20182333,Kristopher Tinkle,Female,EIE,6.86,KristopherTinkle@rediffmail.com,9986651174
20182334,David Allison,Female,ECE,8.05,DavidAllison@hotmail.com,9986104647
20182335,Michelle Bonine,Female,EEE,5.25,MichelleBonine@gmail.com,9986999034
20182336,Robert Belanger,Male,EIE,6.25,RobertBelanger@hotmail.com,9986815670
20182337,Elizabeth Rivera,Male,ECE,8.18,ElizabethRivera@hotmail.com,9986984942
20182338,Dolores Cloud,Male,Mechanical,7.75,DoloresCloud@yahoo.co.in,9986978397
20182339,Mollie Rose,Female,ECE,8.94,MollieRose@hotmail.com,9986918441
20182340,Norma Andres,Female,EEE,9.08,NormaAndres@hotmail.com,9986830426
20182341,Tara Walden,Female,EEE,5.09,TaraWalden@yahoo.co.in,9986680259
20182342,Shirley Adams,Female,EEE,6.7,ShirleyAdams@rediffmail.com,9986089450
20182343,Joan Stokes,Female,CSE,8.23,JoanStokes@yahoo.co.in,9986960538
20182344,Blake Watkins,Female,ECE,9.78,BlakeWatkins@yahoo.co.in,9986348760
20182345,Kathryn Deforest,Female,CSE,7.85,KathrynDeforest@yahoo.co.in,9986742548
20182346,Sheryl Cruz,Male,CSE,5.37,SherylCruz@hotmail.com,9986537310
20182347,Patricia Craig,Female,ECE,6.37,PatriciaCraig@gmail.com,9986449219
20182348,Paul Taylor,Male,ECE,6.95,PaulTaylor@yahoo.co.in,9986545392
20182349,Lisa Bellantoni,Male,EIE,9.68,LisaBellantoni@hotmail.com,9986501487
20182350,Steven Gore,Male,EEE,6.89,StevenGore@rediffmail.com,9986533962
20182351,Charles Murray,Male,Civil,6.83,CharlesMurray@hotmail.com,9986140483
20182352,Mark Gonzalez,Male,EIE,7.16,MarkGonzalez@yahoo.co.in,9986123838
20182353,Jerry Tomas,Male,EIE,6.85,JerryTomas@rediffmail.com,9986063646
20182354,Edward William,Male,EIE,7.32,EdwardWilliam@gmail.com,9986688898
20182355,Oliver Roberts,Male,Civil,7.62,OliverRoberts@rediffmail.com,9986604483
20182356,Margaret Mandrell,Male,Mechanical,8.33,MargaretMandrell@hotmail.com,9986883604
20182357,Ben Castaneda,Male,CSE,5.71,BenCastaneda@hotmail.com,9986065111
20182358,Francis Collazo,Male,CSE,8.41,FrancisCollazo@hotmail.com,9986568909
20182359,Vernon Carrington,Male,EIE,7.45,VernonCarrington@hotmail.com,9986225782
20182360,Sandra Hengl,Female,Civil,8.24,SandraHengl@rediffmail.com,9986463448
20182361,Brenda Schmidt,Female,EIE,9.4,BrendaSchmidt@rediffmail.com,9986778136
20182362,Tony Churchill,Female,Civil,5.03,TonyChurchill@rediffmail.com,9986470227
20182363,William Daniels,Female,EIE,8.58,WilliamDaniels@yahoo.co.in,9986424515
20182364,Leslie Busi,Male,CSE,5.02,LeslieBusi@rediffmail.com,9986333001
20182365,Joshua Bryson,Female,ECE,9.76,JoshuaBryson@hotmail.com,9986532599
20182366,Michelle Clapp,Male,CSE,5.88,MichelleClapp@rediffmail.com,9986488540
20182367,Leslie Allen,Female,CSE,7.16,LeslieAllen@hotmail.com,9986714716
20182368,Martin Jackson,Male,EEE,8.73,MartinJackson@hotmail.com,9986801228
20182369,Amber Stafford,Female,Mechanical,9.26,AmberStafford@rediffmail.com,9986305107
20182370,Lamar Lane,Female,EEE,6.39,LamarLane@hotmail.com,9986192214
20182371,Deborah Johnson,Male,Mechanical,7.29,DeborahJohnson@hotmail.com,9986867741
20182372,Heather Bell,Female,EEE,9.7,HeatherBell@yahoo.co.in,9986245369
20182373,Linda Mccann,Male,EEE,8.73,LindaMccann@gmail.com,9986106480
20182374,Marlo Hill,Female,ECE,7.16,MarloHill@yahoo.co.in,9986964760
20182375,Jo Cantor,Male,Civil,8.48,JoCantor@gmail.com,9986833823
20182376,Terry Arevalo,Male,EEE,7.08,TerryArevalo@rediffmail.com,9986208922
20182377,Carol Rice,Female,EIE,5.13,CarolRice@yahoo.co.in,9986606551
20182378,Nicole Engel,Female,Civil,8.4,NicoleEngel@yahoo.co.in,9986588491
20182379,Willie Wong,Female,Mechanical,6.05,WillieWong@hotmail.com,9986148571
20182380,Terri Bermudez,Female,EIE,8.87,TerriBermudez@rediffmail.com,9986662564
20182381,Dennis Crisp,Female,EEE,5.1,DennisCrisp@yahoo.co.in,9986862153
20182382,David Clark,Male,Mechanical,7.83,DavidClark@yahoo.co.in,9986278257
20182383,Julie Thompson,Female,EEE,8.86,JulieThompson@rediffmail.com,9986730943
20182384,Juanita Bridgmon,Male,Mechanical,6.57,JuanitaBridgmon@hotmail.com,9986622017
20182385,Rose Davis,Female,EEE,8.33,RoseDavis@gmail.com,9986400747
20182386,Terence Fujioka,Male,Mechanical,9.58,TerenceFujioka@hotmail.com,9986725032
20182387,Autumn Maxwell,Female,EEE,8.42,AutumnMaxwell@rediffmail.com,9986473733
20182388,Timothy Phelps,Male,EIE,7.42,TimothyPhelps@gmail.com,9986331271
20182389,John Williams,Female,CSE,6.57,JohnWilliams@hotmail.com,9986911495
20182390,Mark Blake,Male,EIE,8.22,MarkBlake@gmail.com,9986455152
20182391,Kristopher Garcia,Male,Civil,5.83,KristopherGarcia@rediffmail.com,9986964692
20182392,Melissa Parker,Female,ECE,5.79,MelissaParker@rediffmail.com,9986644395
20182393,Janice Currie,Male,EIE,8.13,JaniceCurrie@hotmail.com,9986356507
20182394,Sasha Garoutte,Male,ECE,8.34,SashaGaroutte@hotmail.com,9986442146
20182395,Violet Mansfield,Female,CSE,5.32,VioletMansfield@rediffmail.com,9986512271
20182396,Brian Alexander,Female,EEE,5.24,BrianAlexander@gmail.com,9986508444
20182397,Solange Norvell,Female,CSE,7.19,SolangeNorvell@hotmail.com,9986908390
20182398,Annie Faulkner,Female,ECE,9.89,AnnieFaulkner@gmail.com,9986897156
20182399,Gertrude Johnson,Female,EIE,7.66,GertrudeJohnson@hotmail.com,9986189987
20182400,Angie Novak,Female,Civil,9.3,AngieNovak@gmail.com,9986285265
20182401,Harry Hicks,Male,EIE,7.65,HarryHicks@hotmail.com,9986656101
20182402,Patricia Miller,Female,ECE,8.16,PatriciaMiller@rediffmail.com,9986737265
20182403,Joseph Brock,Male,EIE,5.6,JosephBrock@hotmail.com,9986099002
20182404,Anita Shankle,Female,Mechanical,8.45,AnitaShankle@rediffmail.com,9986127021
20182405,Christopher Davis,Male,Mechanical,9.82,ChristopherDavis@yahoo.co.in,9986787271
20182406,Jennifer Vantull,Female,EEE,6.55,JenniferVantull@yahoo.co.in,9986947526
20182407,Willa Rodriguez,Female,EEE,8.88,WillaRodriguez@yahoo.co.in,9986162472
20182408,Bessie Sheppard,Male,EIE,5.91,BessieSheppard@yahoo.co.in,9986269530
20182409,William Henson,Female,EIE,7.29,WilliamHenson@hotmail.com,9986246365
20182410,John Hess,Male,CSE,9.21,JohnHess@rediffmail.com,9986713636
20182411,Jay Shon,Female,Mechanical,5.64,JayShon@gmail.com,9986250508
20182412,Josue Martell,Female,ECE,8.52,JosueMartell@rediffmail.com,9986712512
20182413,Sara Elkins,Female,Mechanical,5.05,SaraElkins@gmail.com,9986412565
20182414,Clara Garrett,Male,EIE,6.51,ClaraGarrett@yahoo.co.in,9986896061
20182415,Clarence Cales,Male,CSE,7.16,ClarenceCales@hotmail.com,9986373231
20182416,Barbara Thomas,Female,Mechanical,9.23,BarbaraThomas@yahoo.co.in,9986042194
