REGISTRATION_NUMBER,STUDENT_NAME,STUDENT_GENDER,STUDENT_DEPARTMENT,STUDENT_CGPA,STUDENT_EMAILID,STUDENT_CONTACT_NUMBER 
1377,Ruby Gjelaj,Female,ECE,5.68,RubyGjelaj@rediffmail.com,9986099674
1378,Gregory Boyd,Male,EEE,9.32,GregoryBoyd@hotmail.com,9986821513
1379,Wayne Ferguson,Female,ECE,7.27,WayneFerguson@hotmail.com,9986658370
1380,Ashley Howard,Male,Civil,8.05,AshleyHoward@gmail.com,9986697174
1381,Daniel Urda,Male,Mechanical,9.74,DanielUrda@yahoo.co.in,9986787485
1382,Estelle Romano,Female,EEE,9.5,EstelleRomano@rediffmail.com,9986642986
1383,George Roberts,Female,CSE,7.64,GeorgeRoberts@rediffmail.com,9986402489
1384,Russell Gallagher,Female,ECE,8.54,RussellGallagher@gmail.com,9986848265
1385,Lakesha Cypret,Female,CSE,7.87,LakeshaCypret@gmail.com,9986436121
1386,Lisa Wykes,Female,ECE,9.61,LisaWykes@rediffmail.com,9986645716
1387,Ryann Anaya,Male,CSE,7.57,RyannAnaya@gmail.com,9986895305
1388,Timothy Levin,Male,Civil,6.09,TimothyLevin@gmail.com,9986982030
1389,Vicky Wright,Female,ECE,6.74,VickyWright@gmail.com,9986203735
1390,Johnny Hill,Female,Civil,6.56,JohnnyHill@yahoo.co.in,9986571869
1391,Robert Spates,Female,ECE,9.88,RobertSpates@yahoo.co.in,9986570004
1392,Florene Schweizer,Female,ECE,6.62,FloreneSchweizer@rediffmail.com,9986031420
1393,Joseph Byers,Female,CSE,7.35,JosephByers@gmail.com,9986765863
1394,Richard Priester,Female,CSE,7.46,RichardPriester@yahoo.co.in,9986363264
1395,Eric Kemppainen,Female,Civil,6.38,EricKemppainen@hotmail.com,9986203225
1396,Steve Morse,Male,Civil,5.25,SteveMorse@hotmail.com,9986927723
1397,Marion Garcia,Male,Civil,7.92,MarionGarcia@yahoo.co.in,9986720774
1398,Patti Jones,Female,EIE,9.46,PattiJones@gmail.com,9986380811
1399,Tara Lemos,Male,Mechanical,5.62,TaraLemos@hotmail.com,9986770549
1400,Jasmine Showers,Female,EEE,6.22,JasmineShowers@yahoo.co.in,9986663864
1401,Donald Boyce,Female,ECE,9.82,DonaldBoyce@yahoo.co.in,9986597902
1402,James Banks,Male,EIE,7.6,JamesBanks@hotmail.com,9986429517
1403,Janet Chase,Male,Mechanical,7.23,JanetChase@yahoo.co.in,9986742958
1404,Barbara Stone,Female,Mechanical,6.46,BarbaraStone@hotmail.com,9986230971
1405,Patricia Smith,Male,Civil,8.39,PatriciaSmith@hotmail.com,9986495278
1406,Brian Green,Female,EEE,5.54,BrianGreen@hotmail.com,9986608812
1407,Cassi Bean,Male,EIE,9.78,CassiBean@rediffmail.com,9986195735
1408,Lora Anderson,Male,CSE,6.51,LoraAnderson@rediffmail.com,9986905919
1409,Doyle Kaelker,Male,CSE,6.13,DoyleKaelker@hotmail.com,9986830217
1410,Larry Duncan,Male,EEE,8.75,LarryDuncan@hotmail.com,9986636104
1411,Michael Riehle,Male,Mechanical,7.05,MichaelRiehle@yahoo.co.in,9986830314
1412,Craig Havens,Female,EEE,5.08,CraigHavens@gmail.com,9986110888
1413,Martin Metcalf,Male,Mechanical,9.21,MartinMetcalf@hotmail.com,9986891412
1414,Barbara Barco,Female,Civil,9.01,BarbaraBarco@hotmail.com,9986958460
1415,Carol Porter,Female,EIE,6.92,CarolPorter@yahoo.co.in,9986430651
1416,Denise Evans,Male,EEE,8.92,DeniseEvans@hotmail.com,9986621797
1417,Greg Heredia,Male,CSE,6.92,GregHeredia@gmail.com,9986471701
1418,Belinda Magano,Male,Mechanical,7.47,BelindaMagano@yahoo.co.in,9986049409
1419,Charline Calderone,Female,EIE,7.18,CharlineCalderone@gmail.com,9986976070
1420,Susan Mcmillian,Female,EIE,7.57,SusanMcmillian@yahoo.co.in,9986202407
1421,Elizabeth Chappell,Male,Mechanical,6.69,ElizabethChappell@rediffmail.com,9986715195
1422,Lela Higgins,Female,CSE,8.95,LelaHiggins@yahoo.co.in,9986166535
1423,Steven Davila,Male,ECE,5.31,StevenDavila@yahoo.co.in,9986029318
1424,Paul Barnum,Female,CSE,7.65,PaulBarnum@gmail.com,9986002412
1425,Julia Bland,Male,Mechanical,6.33,JuliaBland@rediffmail.com,9986544378
1426,David Lim,Male,EEE,7.13,DavidLim@yahoo.co.in,9986256181
1427,Gary Nieto,Male,Mechanical,6.75,GaryNieto@rediffmail.com,9986292782
1428,Margie Mccain,Female,EIE,9.3,MargieMccain@gmail.com,9986441861
1429,David Szymanski,Female,EIE,9.21,DavidSzymanski@gmail.com,9986360075
1430,Terry Gottlieb,Male,CSE,6.25,TerryGottlieb@yahoo.co.in,9986699438
1431,Evan Joyce,Female,EEE,5.13,EvanJoyce@hotmail.com,9986329862
1432,Jerry Brady,Male,Mechanical,5.44,JerryBrady@hotmail.com,9986420093
1433,Elinor Jacobs,Female,EIE,9.85,ElinorJacobs@hotmail.com,9986099302
1434,Robert Lia,Male,Mechanical,7.11,RobertLia@gmail.com,9986132221
1435,Annis Vanacore,Female,ECE,5.36,AnnisVanacore@hotmail.com,9986826730
1436,Angela Gates,Male,ECE,6.15,AngelaGates@gmail.com,9986472855
1437,Carol Bright,Female,EIE,6.41,CarolBright@hotmail.com,9986263211
1438,John Rios,Female,Civil,8.14,JohnRios@rediffmail.com,9986380830
1439,Stephanie Brown,Male,CSE,6.38,StephanieBrown@rediffmail.com,9986338710
1440,Jennifer Serna,Female,Civil,8.44,JenniferSerna@hotmail.com,9986751875
1441,Sara Casano,Female,EIE,6.08,SaraCasano@rediffmail.com,9986204577
1442,Steve Hamilton,Female,Civil,5.48,SteveHamilton@yahoo.co.in,9986177948
1443,Bernard Reynoso,Male,Mechanical,7.53,BernardReynoso@gmail.com,9986089344
1444,Brett Oge,Female,EEE,5.42,BrettOge@gmail.com,9986981436
1445,Johnna Frazier,Female,Mechanical,8.04,JohnnaFrazier@rediffmail.com,9986325386
1446,Rick Jones,Female,Mechanical,5.89,RickJones@gmail.com,9986851385
1447,Argelia Williams,Female,ECE,9.26,ArgeliaWilliams@rediffmail.com,9986132084
1448,Leslie Baron,Male,CSE,8.83,LeslieBaron@yahoo.co.in,9986034012
1449,James Hyman,Female,Civil,9.25,JamesHyman@hotmail.com,9986857797
1450,Jose Schauer,Female,EEE,9.28,JoseSchauer@rediffmail.com,9986394104
1451,Emma Ferris,Male,Civil,8.32,EmmaFerris@yahoo.co.in,9986881208
1452,Angela Long,Female,Mechanical,8.48,AngelaLong@rediffmail.com,9986459727
1453,Jonathon Hale,Male,CSE,5.15,JonathonHale@yahoo.co.in,9986962058
1454,Jerome Bystron,Female,EIE,7.31,JeromeBystron@hotmail.com,9986242942
1455,Heather Tait,Male,EIE,7.07,HeatherTait@hotmail.com,9986014754
1456,Melissa Gilstrap,Male,Civil,5.07,MelissaGilstrap@gmail.com,9986590848
1457,Arnold Darwin,Male,EIE,9.32,ArnoldDarwin@gmail.com,9986431767
1458,Marc Forcello,Female,CSE,8.89,MarcForcello@rediffmail.com,9986157039
1459,Raymond Newton,Male,EEE,7.56,RaymondNewton@hotmail.com,9986606444
1460,Esperanza Bibber,Male,EEE,8.63,EsperanzaBibber@gmail.com,9986980097
1461,Maxine Mestad,Male,EIE,9.72,MaxineMestad@gmail.com,9986069449
1462,Eric Garcia,Female,CSE,7.19,EricGarcia@hotmail.com,9986588721
1463,James Davis,Male,Civil,8.51,JamesDavis@gmail.com,9986629020
1464,Anna Acuff,Male,CSE,6.06,AnnaAcuff@yahoo.co.in,9986480349
1465,Grover Thompson,Female,EIE,8.86,GroverThompson@rediffmail.com,9986215233
1466,Zane Jones,Male,EEE,8.19,ZaneJones@hotmail.com,9986858085
1467,Joan Lee,Male,EEE,8.87,JoanLee@hotmail.com,9986331012
1468,Lauren Viars,Male,CSE,7.22,LaurenViars@hotmail.com,9986283644
1469,Kyle Jones,Male,CSE,7.77,KyleJones@hotmail.com,9986260839
1470,Beverley Mackey,Male,EIE,5.01,BeverleyMackey@rediffmail.com,9986010433
1471,Thomas Cannaday,Male,EIE,9.28,ThomasCannaday@yahoo.co.in,9986184851
1472,Clarence Nickson,Male,CSE,7.26,ClarenceNickson@hotmail.com,9986004539
1473,Frank Lampe,Female,CSE,6.0,FrankLampe@hotmail.com,9986157132
1474,Michelle Sweeney,Female,Mechanical,8.54,MichelleSweeney@hotmail.com,9986078146
1475,Lewis Theriot,Female,EEE,9.57,LewisTheriot@rediffmail.com,9986267962
1476,Beatrice Kendall,Female,CSE,9.37,BeatriceKendall@gmail.com,9986968405
1477,Johnson Spengler,Female,Mechanical,9.97,JohnsonSpengler@yahoo.co.in,9986293800
1478,Ana Ruthstrom,Male,EIE,6.39,AnaRuthstrom@hotmail.com,9986813805
1479,Peggy Bond,Female,ECE,7.12,PeggyBond@gmail.com,9986993407
1480,Duane Pedersen,Male,Mechanical,6.89,DuanePedersen@hotmail.com,9986935033
1481,Jerome Zimmer,Female,Mechanical,5.61,JeromeZimmer@gmail.com,9986522997
1482,Ernest Flynn,Female,ECE,6.02,ErnestFlynn@hotmail.com,9986484041
1483,Douglas Martinez,Female,CSE,5.3,DouglasMartinez@yahoo.co.in,9986795258
1484,Deborah Brunetto,Male,CSE,7.93,DeborahBrunetto@rediffmail.com,9986642842
1485,Annie Murray,Female,Mechanical,8.81,AnnieMurray@rediffmail.com,9986058418
1486,Fred Harris,Female,CSE,9.35,FredHarris@gmail.com,9986840163
1487,Gerard Jordan,Female,Mechanical,7.0,GerardJordan@gmail.com,9986928559
1488,Ramon Davis,Female,EEE,9.07,RamonDavis@yahoo.co.in,9986555778
1489,Janet Bracco,Female,EIE,7.4,JanetBracco@yahoo.co.in,9986456371
1490,Violet Campbell,Male,EIE,6.42,VioletCampbell@yahoo.co.in,9986057884
1491,George Ramirez,Male,CSE,8.4,GeorgeRamirez@yahoo.co.in,9986314559
1492,Alma Ross,Male,ECE,6.55,AlmaRoss@hotmail.com,9986329358
1493,Edna Alexander,Female,EEE,7.89,EdnaAlexander@gmail.com,9986559612
1494,Gary Gomez,Female,EEE,6.08,GaryGomez@yahoo.co.in,9986907864
1495,Mike Dolan,Female,ECE,5.94,MikeDolan@hotmail.com,9986113559
1496,Barbara Henry,Male,EIE,5.41,BarbaraHenry@yahoo.co.in,9986538267
1497,Tawana Raymond,Female,ECE,8.4,TawanaRaymond@gmail.com,9986451378
1498,Kelly Kaizer,Female,ECE,7.39,KellyKaizer@yahoo.co.in,9986355873
1499,Norma King,Female,EEE,8.66,NormaKing@rediffmail.com,9986284689
1500,Annie Moore,Female,ECE,6.1,AnnieMoore@yahoo.co.in,9986878161
1501,Rebecca Donnelly,Male,Civil,5.39,RebeccaDonnelly@hotmail.com,9986149535
1502,Charles Hogan,Male,CSE,7.15,CharlesHogan@rediffmail.com,9986635753
1503,Jacqueline Davis,Male,ECE,5.23,JacquelineDavis@yahoo.co.in,9986875381
1504,James Oden,Female,CSE,8.29,JamesOden@rediffmail.com,9986523297
1505,Robert Reed,Female,Civil,9.12,RobertReed@rediffmail.com,9986184381
1506,Regina Falbo,Female,CSE,5.26,ReginaFalbo@yahoo.co.in,9986004044
1507,John Stow,Male,ECE,5.4,JohnStow@hotmail.com,9986517876
1508,Jean Benton,Female,Mechanical,5.57,JeanBenton@rediffmail.com,9986602229
1509,Linda Mayette,Female,CSE,7.46,LindaMayette@yahoo.co.in,9986893140
1510,Amira Kittrell,Male,Civil,8.64,AmiraKittrell@hotmail.com,9986256611
1511,Lana Forsman,Female,Civil,5.07,LanaForsman@hotmail.com,9986112250
1512,Jeff Blackburn,Female,EEE,6.77,JeffBlackburn@yahoo.co.in,9986101455
1513,Mary Claar,Male,Civil,8.33,MaryClaar@hotmail.com,9986700747
1514,Jenny Robinson,Male,Mechanical,9.09,JennyRobinson@rediffmail.com,9986146991
1515,Aundrea Rodriguez,Female,EIE,9.62,AundreaRodriguez@hotmail.com,9986953739
1516,Theresa Horst,Male,ECE,6.33,TheresaHorst@yahoo.co.in,9986121893
1517,James Stover,Male,CSE,7.3,JamesStover@rediffmail.com,9986302314
1518,Evelyn Anderson,Male,Mechanical,8.86,EvelynAnderson@gmail.com,9986692829
1519,Roger Youngman,Male,Civil,7.51,RogerYoungman@rediffmail.com,9986691201
1520,Dwight Kelley,Male,Civil,9.79,DwightKelley@rediffmail.com,9986396551
1521,John Chan,Male,EEE,7.24,JohnChan@rediffmail.com,9986725965
1522,Walter Chin,Male,EIE,9.91,WalterChin@hotmail.com,9986605684
1523,Deshawn Matthews,Female,Civil,9.67,DeshawnMatthews@rediffmail.com,9986833532
1524,Callie Hughes,Male,EEE,7.28,CallieHughes@hotmail.com,9986017272
1525,Marvin Wilson,Female,ECE,6.35,MarvinWilson@yahoo.co.in,9986924302
1526,Arlene Lucey,Male,EEE,5.79,ArleneLucey@hotmail.com,9986101822
1527,Michael Jones,Male,CSE,7.78,MichaelJones@hotmail.com,9986818534
1528,Jack Hansen,Male,CSE,6.6,JackHansen@yahoo.co.in,9986172884
1529,Thomas Smith,Female,Civil,9.84,ThomasSmith@yahoo.co.in,9986338991
1530,Alma Feiner,Male,Civil,9.23,AlmaFeiner@hotmail.com,9986614473
1531,Queen Clarke,Male,Civil,7.09,QueenClarke@gmail.com,9986878302
1532,Charles Diaz,Male,EEE,7.75,CharlesDiaz@gmail.com,9986235311
1533,Merrill Woodring,Female,CSE,6.66,MerrillWoodring@hotmail.com,9986555998
1534,William Glass,Male,CSE,5.74,WilliamGlass@rediffmail.com,9986146340
1535,Willis Babineaux,Female,CSE,9.25,WillisBabineaux@gmail.com,9986885644
1536,Sidney Edwards,Male,Mechanical,5.88,SidneyEdwards@rediffmail.com,9986845197
1537,Donna Charles,Female,ECE,9.45,DonnaCharles@gmail.com,9986404677
1538,Barry Watson,Female,CSE,9.47,BarryWatson@rediffmail.com,9986487665
1539,Briana Tindell,Female,Civil,6.26,BrianaTindell@rediffmail.com,9986524144
1540,Stephen Murphy,Female,EIE,8.86,StephenMurphy@hotmail.com,9986097513
1541,Carolyn Register,Male,Civil,6.57,CarolynRegister@rediffmail.com,9986724877
1542,Lana Parent,Male,EIE,9.65,LanaParent@rediffmail.com,9986923078
1543,Helen Boltz,Male,Mechanical,6.08,HelenBoltz@gmail.com,9986635700
1544,Daniel Galimi,Female,CSE,7.59,DanielGalimi@yahoo.co.in,9986304097
1545,Jessie Young,Female,Civil,7.06,JessieYoung@gmail.com,9986727013
1546,Pedro Herzog,Female,CSE,9.86,PedroHerzog@hotmail.com,9986979552
1547,Shanna Mckay,Female,EEE,8.11,ShannaMckay@hotmail.com,9986174013
1548,Emily Woolverton,Female,ECE,7.04,EmilyWoolverton@gmail.com,9986326862
1549,Karl Stanley,Male,Mechanical,7.01,KarlStanley@rediffmail.com,9986938933
1550,Mary Steinert,Female,EEE,7.65,MarySteinert@rediffmail.com,9986299081
1551,Frances Watts,Female,Mechanical,7.05,FrancesWatts@yahoo.co.in,9986234113
1552,David Duryea,Male,ECE,8.02,DavidDuryea@rediffmail.com,9986316441
1553,Abby Bryant,Male,EIE,9.08,AbbyBryant@hotmail.com,9986907731
1554,Marcia Kuehn,Male,ECE,5.5,MarciaKuehn@yahoo.co.in,9986882711
1555,Amy Otto,Male,Mechanical,7.56,AmyOtto@rediffmail.com,9986026089
1556,Danielle Lin,Male,Mechanical,8.09,DanielleLin@gmail.com,9986240171
1557,Janice Pierson,Female,ECE,6.45,JanicePierson@gmail.com,9986087487
1558,Richard Jensen,Female,ECE,5.39,RichardJensen@gmail.com,9986393446
1559,Francis Slagle,Female,Civil,5.74,FrancisSlagle@gmail.com,9986997672
1560,Art Dixon,Male,EEE,5.97,ArtDixon@hotmail.com,9986599483
1561,April Cann,Female,Civil,7.9,AprilCann@yahoo.co.in,9986237922
1562,Adriana Zepeda,Female,EIE,7.82,AdrianaZepeda@hotmail.com,9986628487
1563,Jose Conley,Male,Civil,8.66,JoseConley@hotmail.com,9986804885
1564,Bryan Lee,Male,Mechanical,5.71,BryanLee@rediffmail.com,9986589232
1565,Harry Dearing,Male,Civil,5.49,HarryDearing@yahoo.co.in,9986078165
1566,Frederick Wulff,Male,CSE,9.42,FrederickWulff@rediffmail.com,9986894247
1567,Thomas Meinzer,Female,EIE,7.92,ThomasMeinzer@yahoo.co.in,9986095007
1568,Donald Matton,Female,CSE,7.75,DonaldMatton@gmail.com,9986943392
1569,Peggy Cernota,Male,CSE,6.08,PeggyCernota@yahoo.co.in,9986232259
1570,Eric Chain,Male,Mechanical,6.73,EricChain@gmail.com,9986270625
1571,Teresa Dunn,Female,EEE,5.22,TeresaDunn@hotmail.com,9986512101
1572,Wendell Hagan,Female,Mechanical,9.03,WendellHagan@gmail.com,9986177002
1573,Arthur Pruitt,Male,Mechanical,5.48,ArthurPruitt@rediffmail.com,9986463833
1574,Carlos Phipps,Male,Civil,9.83,CarlosPhipps@rediffmail.com,9986598156
1575,Gloria Baca,Male,Mechanical,5.71,GloriaBaca@hotmail.com,9986869066
1576,Florence Dampier,Male,Mechanical,8.6,FlorenceDampier@rediffmail.com,9986195539
1577,Robert Sherman,Male,CSE,5.79,RobertSherman@yahoo.co.in,9986582744
1578,Gerardo Rudolph,Female,CSE,8.87,GerardoRudolph@yahoo.co.in,9986102002
1579,Andrew Byrnes,Female,EEE,9.98,AndrewByrnes@gmail.com,9986592920
1580,Rita Meyer,Female,EEE,9.5,RitaMeyer@gmail.com,9986730993
1581,Francis Walker,Male,Mechanical,6.89,FrancisWalker@gmail.com,9986280503
1582,Barbara Turner,Male,EEE,8.49,BarbaraTurner@yahoo.co.in,9986474346
1583,John Wright,Female,ECE,5.32,JohnWright@gmail.com,9986187099
1584,Greg Slate,Female,Mechanical,8.53,GregSlate@gmail.com,9986805016
1585,Charlene Melendy,Female,EEE,9.27,CharleneMelendy@yahoo.co.in,9986172014
1586,Robert Runion,Male,Civil,6.46,RobertRunion@gmail.com,9986536508
1587,Ross Tomidy,Male,CSE,5.43,RossTomidy@yahoo.co.in,9986537966
1588,Mary Roszel,Male,EIE,5.91,MaryRoszel@yahoo.co.in,9986072370
1589,Dara Fujita,Female,EIE,9.34,DaraFujita@hotmail.com,9986735934
1590,Nancy Bjorseth,Male,EIE,5.39,NancyBjorseth@hotmail.com,9986103311
1591,Dorothy King,Female,ECE,9.0,DorothyKing@yahoo.co.in,9986795758
1592,Luther Cerrone,Female,ECE,6.23,LutherCerrone@rediffmail.com,9986065718
1593,Connie Zhu,Male,EEE,8.17,ConnieZhu@yahoo.co.in,9986392234
1594,Marian Loftis,Male,CSE,6.14,MarianLoftis@rediffmail.com,9986527141
1595,Wayne Distasio,Female,EEE,5.78,WayneDistasio@yahoo.co.in,9986048099
1596,Tony Mcdill,Female,EEE,9.18,TonyMcdill@gmail.com,9986397121
1597,George Jones,Male,Mechanical,9.37,GeorgeJones@yahoo.co.in,9986079572
1598,Bradley Tucker,Female,ECE,8.35,BradleyTucker@rediffmail.com,9986775588
1599,Janie Munn,Female,EEE,5.63,JanieMunn@gmail.com,9986225827
1600,Cecelia Scott,Female,EIE,7.1,CeceliaScott@rediffmail.com,9986412356
1601,Ethel Serafin,Female,EIE,8.78,EthelSerafin@gmail.com,9986192546
1602,Marcus Hedlund,Female,CSE,7.8,MarcusHedlund@gmail.com,9986033190
1603,Richard Spriggs,Female,ECE,6.17,RichardSpriggs@gmail.com,9986831089
1604,Billie Gay,Female,EIE,6.66,BillieGay@rediffmail.com,9986720242
1605,Katrina Underwood,Male,Mechanical,6.58,KatrinaUnderwood@rediffmail.com,9986552089
1606,Louise Frady,Male,Mechanical,6.51,LouiseFrady@gmail.com,9986932174
1607,Jude Turner,Male,Mechanical,7.09,JudeTurner@hotmail.com,9986588377
1608,Laura Shuler,Male,Civil,9.29,LauraShuler@rediffmail.com,9986936818
1609,Beth Williams,Male,ECE,9.3,BethWilliams@hotmail.com,9986695813
1610,Steven Monath,Female,EEE,5.83,StevenMonath@yahoo.co.in,9986644586
1611,Victor Watkins,Female,EIE,5.53,VictorWatkins@gmail.com,9986795563
1612,Ethel Bailey,Male,EEE,9.87,EthelBailey@gmail.com,9986593397
1613,Gerald Nix,Female,Mechanical,9.24,GeraldNix@gmail.com,9986679626
1614,Ji Fralick,Male,EIE,5.17,JiFralick@hotmail.com,9986130574
1615,Brandee Peterson,Female,EIE,8.11,BrandeePeterson@rediffmail.com,9986835337
1616,Santos Wilson,Male,Civil,8.83,SantosWilson@rediffmail.com,9986944862
1617,Anna Clement,Male,EIE,7.52,AnnaClement@hotmail.com,9986185952
1618,Jana Parker,Female,EIE,9.3,JanaParker@hotmail.com,9986252469
1619,Kathleen Bacon,Female,ECE,6.25,KathleenBacon@hotmail.com,9986060806
1620,Robert Ramirez,Female,CSE,7.62,RobertRamirez@rediffmail.com,9986940892
1621,Rosetta Hogan,Male,ECE,9.21,RosettaHogan@yahoo.co.in,9986502737
1622,Paul Bryant,Female,ECE,7.27,PaulBryant@gmail.com,9986088513
1623,Randell Stout,Male,EEE,5.73,RandellStout@yahoo.co.in,9986352228
1624,Joseph Gomez,Female,Mechanical,5.49,JosephGomez@rediffmail.com,9986134292
1625,Jacqueline Hernandez,Female,EIE,6.26,JacquelineHernandez@yahoo.co.in,9986301142
1626,Julie Brown,Female,ECE,6.17,JulieBrown@gmail.com,9986347448
1627,John Benally,Male,CSE,7.17,JohnBenally@rediffmail.com,9986846806
1628,David Balint,Female,EIE,6.16,DavidBalint@hotmail.com,9986258022
1629,Gregory Farthing,Female,ECE,8.73,GregoryFarthing@rediffmail.com,9986611463
1630,Darlena Vincent,Female,Civil,5.2,DarlenaVincent@yahoo.co.in,9986413803
1631,Nick Lewis,Female,EIE,9.24,NickLewis@rediffmail.com,9986431030
1632,Martha Rudd,Female,Mechanical,7.2,MarthaRudd@rediffmail.com,9986944721
1633,Mary Gilbert,Female,EEE,6.54,MaryGilbert@hotmail.com,9986825086
1634,Robert Matteson,Male,EEE,7.81,RobertMatteson@rediffmail.com,9986678032
1635,Tim Watson,Male,Civil,9.86,TimWatson@hotmail.com,9986182432
1636,James Jones,Male,Civil,6.12,JamesJones@yahoo.co.in,9986803642
1637,Emily Evans,Female,Civil,5.19,EmilyEvans@hotmail.com,9986015617
1638,Christopher Caldwell,Female,CSE,9.43,ChristopherCaldwell@gmail.com,9986409859
1639,Jamie Pryor,Male,CSE,9.99,JamiePryor@gmail.com,9986700854
1640,Keith Bentley,Male,EIE,5.38,KeithBentley@rediffmail.com,9986886218
1641,Donald Besaw,Female,EIE,8.39,DonaldBesaw@gmail.com,9986127317
1642,Bob Stokes,Male,Mechanical,9.64,BobStokes@rediffmail.com,9986914915
1643,Cheryl Goers,Male,Mechanical,6.06,CherylGoers@gmail.com,9986877506
1644,Irene Carson,Female,EIE,9.45,IreneCarson@hotmail.com,9986654531
1645,Jeremiah Bogdan,Male,CSE,9.73,JeremiahBogdan@rediffmail.com,9986477936
1646,Edna Young,Male,EIE,8.92,EdnaYoung@yahoo.co.in,9986007220
1647,David Deere,Female,Mechanical,6.94,DavidDeere@rediffmail.com,9986894777
1648,Ruth Pagani,Female,EIE,5.04,RuthPagani@hotmail.com,9986347002
1649,Amy Pemberton,Male,EEE,9.61,AmyPemberton@hotmail.com,9986461515
1650,Katharine Fritz,Female,CSE,6.13,KatharineFritz@yahoo.co.in,9986982661
1651,Nancy Baker,Male,EEE,9.28,NancyBaker@rediffmail.com,9986473158
1652,Russell Hellman,Female,EIE,9.8,RussellHellman@hotmail.com,9986641516
1653,David Boore,Female,ECE,9.39,DavidBoore@yahoo.co.in,9986016630
1654,Randy Dunn,Male,Mechanical,6.01,RandyDunn@gmail.com,9986637892
1655,Georgia Blackburn,Female,Mechanical,5.37,GeorgiaBlackburn@rediffmail.com,9986863076
1656,Sandy Bledsoe,Female,CSE,7.84,SandyBledsoe@gmail.com,9986422399
1657,Margaret Bagley,Male,Mechanical,6.95,MargaretBagley@hotmail.com,9986669749
1658,Millard Wilson,Male,EEE,9.14,MillardWilson@hotmail.com,9986531185
1659,Gregory Mcneil,Male,EEE,8.75,GregoryMcneil@hotmail.com,9986297304
1660,Pamela Broadwater,Male,ECE,7.14,PamelaBroadwater@gmail.com,9986089039
1661,Cheryl White,Male,Civil,7.55,CherylWhite@hotmail.com,9986509603
1662,Mike Drelick,Male,EEE,6.8,MikeDrelick@yahoo.co.in,9986071998
1663,Thomas Curtis,Female,CSE,9.93,ThomasCurtis@rediffmail.com,9986959843
1664,Rachel Perun,Male,EIE,9.14,RachelPerun@hotmail.com,9986045131
1665,Diane Carey,Female,EIE,9.87,DianeCarey@gmail.com,9986082426
1666,Gregory Christie,Female,Mechanical,6.86,GregoryChristie@gmail.com,9986319318
1667,Mary Gagne,Male,Mechanical,6.05,MaryGagne@yahoo.co.in,9986194136
1668,Maynard Elrod,Male,Mechanical,5.72,MaynardElrod@yahoo.co.in,9986732239
1669,Jane Freeman,Female,EIE,6.64,JaneFreeman@hotmail.com,9986623712
1670,Constance Arnhart,Female,EEE,8.71,ConstanceArnhart@yahoo.co.in,9986632091
1671,Amos Beam,Male,CSE,7.03,AmosBeam@hotmail.com,9986314208
1672,Dennis Meeker,Female,ECE,8.13,DennisMeeker@yahoo.co.in,9986692372
1673,Bryan Loftin,Female,ECE,7.18,BryanLoftin@hotmail.com,9986153506
1674,Rick Tavarez,Male,Civil,7.41,RickTavarez@yahoo.co.in,9986382917
